Date Last Modified,Institution Code,Collection Code,Catalog Number,Record URL,Scientific Name,Basis of record,Citation,Kingdom,Phylum,Class,Order,Family,Genus,species,Year Identified,Month Identified,Day Identified,Year Collected,Month Collected,Day Collected,Time of Day,Locality,Longitude,Latitude,Sex,Notes,Length (m),Marked Individual,Location ID,Submitter Email Address
1/20/2017,WILDME,RhincodonTypus,c4013ddd-53f1-4902-b92b-9b9da7237d3d,http://www.whaleshark.org/encounters/encounter.jsp?number=c4013ddd-53f1-4902-b92b-9b9da7237d3d,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,30,2010,4,30,,Shib Habil,,,female,,,R-035,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/14/2017,WILDME,RhincodonTypus,7c95d5ea-e476-409b-ab6b-4c824e95c00f,http://www.whaleshark.org/encounters/encounter.jsp?number=7c95d5ea-e476-409b-ab6b-4c824e95c00f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,28,2010,4,28,,Shib Habil,,,male,,,R-097,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/13/2017,WILDME,RhincodonTypus,ffaeb1a2-d0d2-4495-8b73-84aa2607888b,http://www.whaleshark.org/encounters/encounter.jsp?number=ffaeb1a2-d0d2-4495-8b73-84aa2607888b,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,28,2010,4,28,,Shib Habil,,,female,,,R-092,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,b19de102-4e13-4b01-a623-b3e36c2b95da,http://www.whaleshark.org/encounters/encounter.jsp?number=b19de102-4e13-4b01-a623-b3e36c2b95da,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,28,2010,4,28,,Shib Habil,,,female,,,R-038,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,e30ffe9d-c775-4c04-9d1c-4492625792f0,http://www.whaleshark.org/encounters/encounter.jsp?number=e30ffe9d-c775-4c04-9d1c-4492625792f0,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,28,2010,4,28,,Shib Habil,,,female,,,R-089,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/12/2017,WILDME,RhincodonTypus,ca3b17d9-ae80-4260-ba09-317b807a489f,http://www.whaleshark.org/encounters/encounter.jsp?number=ca3b17d9-ae80-4260-ba09-317b807a489f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,27,2010,4,27,,Shib Habil,,,female,,,R-088,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
3/21/2017,WILDME,RhincodonTypus,ad609715-ea91-429e-a951-a3cbe69a8a44,http://www.whaleshark.org/encounters/encounter.jsp?number=ad609715-ea91-429e-a951-a3cbe69a8a44,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,25,2010,4,25,8:45,Shib Habil,,,female,,,,RedSea-ShibHabil,royale.hardenstine@kaust.edu.sa
1/20/2017,WILDME,RhincodonTypus,5f547c5e-edbf-465b-871b-6ac219a1cd71,http://www.whaleshark.org/encounters/encounter.jsp?number=5f547c5e-edbf-465b-871b-6ac219a1cd71,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,23,2010,4,23,,Shib Habil,,,,,,R-124,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/12/2017,WILDME,RhincodonTypus,2e05121a-0c3e-47a1-af46-7f74ad8899f6,http://www.whaleshark.org/encounters/encounter.jsp?number=2e05121a-0c3e-47a1-af46-7f74ad8899f6,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,23,2010,4,23,,Shib Habil,,,female,,,R-089,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/12/2017,WILDME,RhincodonTypus,eeadc939-6657-4a5a-8cb0-20f57fc9f973,http://www.whaleshark.org/encounters/encounter.jsp?number=eeadc939-6657-4a5a-8cb0-20f57fc9f973,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,12,2010,4,12,,Shib Habil,,,female,,,R-084,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/14/2017,WILDME,RhincodonTypus,4b652cc5-cfdf-4a63-8482-9cceadd7a490,http://www.whaleshark.org/encounters/encounter.jsp?number=4b652cc5-cfdf-4a63-8482-9cceadd7a490,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,12,2010,4,12,,Shib Habil,,,female,,,R-094,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,fd5ff372-3326-40c9-855f-d3f69dadcd37,http://www.whaleshark.org/encounters/encounter.jsp?number=fd5ff372-3326-40c9-855f-d3f69dadcd37,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,9,2010,4,9,,Shib Habil,,,male,,,R-090,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/12/2017,WILDME,RhincodonTypus,98becef2-bb43-41a5-8b1f-3203f69a703f,http://www.whaleshark.org/encounters/encounter.jsp?number=98becef2-bb43-41a5-8b1f-3203f69a703f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,8,2010,4,8,,Shib Habil,,,,,,R-083,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012142243,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,12,2010,4,12,16:30,Shi'b Habil,40.2085,20.1252,female,,,R-089,RedSea,michael.berumen@kaust.edu.sa
1/24/2017,WILDME,RhincodonTypus,35201214758,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214758,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,30,2010,3,30,10:15,Shi'b Habil,40.22365,20.1217833,,,,R-166,RedSea,michael.berumen@kaust.edu.sa
